SPEAKER_TYPE,DEBATE_DATE,DEBATE_TIME_UTC,DEBATE_TIMESTAMP_UTC,DEBATE_NAME,SPEAKER,TEXT,NEG,NEU,POS,COMPOUND,FIRSTMATCH,STARTTIME,LASTMATCH,ENDTIME,SIMPLE,MATCHED,RATIO,CANDIDATE_ID,FEC_CANDIDATE_ID,FEC_COMMITTEE_ID,PARTY,ACTIVE,TWITTER_PRIMARY,TWITTER_ALL,IS_INCUMBENT,NAME_FIRST,NAME_LAST,NAME_FULL
candidate,2019-06-26,01:10:11,2019-06-27 01:10:11.000,NBC 06-26-2019 Night 1,BOOKER,Well again I will single out companies like Halliburton or Amazon that pay nothing in taxes and our need to change that. And when it comes to antitrust law what I will do is number one appoint judges that will enforce it number two have a DOJ and a Federal Trade Commission that will go through the processes necessary to check this kind of corporate concentration.,0.021,0.845,0.134,0.6705,1496,611.436,1554,628.746,well again i will single out companies like halliburton or amazon that pay nothing in taxes and our need to change that and when it comes to antitrust law what i will do is number one appoint judges that will enforce it number two have a doj and a federal trade commission that will go through the processes necessary to check this kind of corporate concentration,will enforce it number two have a doj and a federal trade commission that will go through the process is necessary to check this kind of corporate concentration at the end of the day we have too much of a problem with corporate power growing we see that with everything from citizens united and the way they're trying to,0.46266471449487556,13.00000,P00009795,C00695510,Democrat,TRUE,@CORYBOOKER,"[
  ""@CORYBOOKER""
]",FALSE,Cory,Booker,"Booker, Cory A."
candidate,2019-06-26,01:10:33,2019-06-27 01:10:33.000,NBC 06-26-2019 Night 1,BOOKER,At the end of the day we have too much of a problem with corporate power growing. We see that with everything from Citizens United and the way they're trying to influence Washington. It's about time that we have a president that fights for the people in this country,0.102,0.813,0.085,-0.2263,1568,632.916,1615,651.486,at the end of the day we have too much of a problem with corporate power growing we see that with everything from citizens united and the way they're trying to influence washington it's about time that we have a president that fights for the people in this country,the people in this country we have someone that's a champion for them thank you senator senator warren i mentioned you are you picking winners and losers so the way i understand this is there is way too much consolidation now in giant industries in this country that,0.47547169811320755,13.00000,P00009795,C00695510,Democrat,TRUE,@CORYBOOKER,"[
  ""@CORYBOOKER""
]",FALSE,Cory,Booker,"Booker, Cory A."
moderator,2019-06-26,,,NBC 06-26-2019 Night 1,GUTHRIE,That's time sir.,0.0,1.0,0.0,0.0,,,,,that's time sir,,0.0,,,,,,,,,,,
candidate,2019-06-26,,,NBC 06-26-2019 Night 1,BOOKER,We need to have someone that's a champion for them.,0.0,0.672,0.328,0.5994,,,,,we need to have someone that's a champion for them,,0.0,13.00000,P00009795,C00695510,Democrat,TRUE,@CORYBOOKER,"[
  ""@CORYBOOKER""
]",FALSE,Cory,Booker,"Booker, Cory A."
moderator,2019-06-26,,,NBC 06-26-2019 Night 1,GUTHRIE,Thank you Senator. Senator Warren I mentioned you,0.0,0.706,0.294,0.3612,,,,,thank you senator senator warren i mentioned you,,0.0,,,,,,,,,,,
moderator,2019-06-26,,,NBC 06-26-2019 Night 1,GUTHRIE,Are you picking winners and losers?,0.324,0.381,0.295,-0.0772,,,,,are you picking winners and losers,,0.0,,,,,,,,,,,
candidate,2019-06-26,01:10:51,2019-06-27 01:10:51.000,NBC 06-26-2019 Night 1,WARREN,So the way I understand this it's there is way too much consolidation now in giant industries in this country. That hurts workers. It hurts small businesses. It hurts independent farmers. It hurts our economy overall.,0.286,0.714,0.0,-0.9081,1616,651.486,1641,662.356,so the way i understand this it's there is way too much consolidation now in giant industries in this country that hurts workers it hurts small businesses it hurts independent farmers it hurts our economy overall,hurts workers it hurt small businesses it hurts independent farmers it hurts our economy overall and it helps constrict riel innovation and growth in this economy,0.5133689839572193,7.00000,P00009621,C00693234,Democrat,TRUE,@SENWARREN,"[
  ""@SENWARREN"",
  ""@EWARREN""
]",FALSE,Elizabeth,Warren,"Warren, Elizabeth"
candidate,2019-06-26,,,NBC 06-26-2019 Night 1,WARREN,And it helps constrict real innovation and growth in this economy.,0.0,0.506,0.494,0.7783,,,,,and it helps constrict real innovation and growth in this economy,,0.0,7.00000,P00009621,C00693234,Democrat,TRUE,@SENWARREN,"[
  ""@SENWARREN"",
  ""@EWARREN""
]",FALSE,Elizabeth,Warren,"Warren, Elizabeth"
candidate,2019-06-26,01:11:03,2019-06-27 01:11:03.000,NBC 06-26-2019 Night 1,WARREN,Now look we've had the laws out there for a long time to be able to fight back. What's been missing is courage courage in Washington to take on the giants. That's part of the corruption in this system.,0.106,0.752,0.142,0.3818,1642,662.686,1679,676.756,now look we've had the laws out there for a long time to be able to fight back what's been missing is courage courage in washington to take on the giants that's part of the corruption in this system,now look we've had the laws out there for a long time to be able to fight back what's been missing is courage courage in washington take on the giants that's part of the corruption in this system,0.9923664122137404,7.00000,P00009621,C00693234,Democrat,TRUE,@SENWARREN,"[
  ""@SENWARREN"",
  ""@EWARREN""
]",FALSE,Elizabeth,Warren,"Warren, Elizabeth"
candidate,2019-06-26,01:11:17,2019-06-27 01:11:17.000,NBC 06-26-2019 Night 1,WARREN,It has been far too long that the monopolies have been making the campaign contributions have been funding the super PACs have been out there making sure that their influence is heard and felt in every single decision that gets made in Washington. Where I want to start this is I want to return government to the people and that means calling out the names of the monopolists and saying I have the courage to go after them.,0.0,0.854,0.146,0.875,1680,677.166,1757,703.316,it has been far too long that the monopolies have been making the campaign contributions have been funding the super pacs have been out there making sure that their influence is heard and felt in every single decision that gets made in washington where i want to start this is i want to return government to the people and that means calling out the names of the monopolists and saying i have the courage to go after them,it has been far too long that the monopolies have been making the campaign contributions have been funding the super pacs have been out there making sure that their influence is heard and felt in every single decision that gets made in washington where i want to start this is i want to return government to the people and that means calling out the names of the monopolise and saying i have the courage to go after them,0.9964328180737217,7.00000,P00009621,C00693234,Democrat,TRUE,@SENWARREN,"[
  ""@SENWARREN"",
  ""@EWARREN""
]",FALSE,Elizabeth,Warren,"Warren, Elizabeth"
moderator,2019-06-26,01:11:44,2019-06-27 01:11:44.000,NBC 06-26-2019 Night 1,GUTHRIE,Thank you.,0.0,0.286,0.714,0.3612,1758,703.536,1759,704.016,thank you,thank you,1.0,,,,,,,,,,,
moderator,2019-06-26,01:11:45,2019-06-27 01:11:45.000,NBC 06-26-2019 Night 1,HOLT,Secretary Castro the next question is for you. Democrats have been talking about the pay gap for decades. What would you do to ensure that women are paid fairly in this country?,0.041,0.882,0.076,0.296,1760,704.606,1792,716.636,secretary castro the next question is for you democrats have been talking about the pay gap for decades what would you do to ensure that women are paid fairly in this country,theo secretary castro my next question is for you democrats have been talking about the pay gap for decades what would you do to ensure that women are paid fairly in this country,0.9715909090909091,,,,,,,,,,,
candidate,2019-06-26,01:11:57,2019-06-27 01:11:57.000,NBC 06-26-2019 Night 1,CASTRO,Thank you very much for that question Lester. You know I grew up with a mother who raised my brother Joaquin and me as a single parent. And I know what it's like to struggle. I know what it's like to rent a home and to worry about whether you're going to be able to pay the rent at the first of the month and to see a mom work very very hard and know that moms across this country are getting paid less simply because they're women.,0.095,0.822,0.083,-0.0184,1793,717.306,1879,742.216,thank you very much for that question lester you know i grew up with a mother who raised my brother joaquin and me as a single parent and i know what it's like to struggle i know what it's like to rent a home and to worry about whether you're going to be able to pay the rent at the first of the month and to see a mom work very very hard and know that moms across this country are getting paid less simply because they're women,thank you very much for that question lester you know i grew up with a mother who raised my brother walking in me as a single parent and i know what it's like to struggle i know what it's like to rent a home and to worry about whether you're gonna be able to pay the rent at the first of the month and to see a mom worked very very hard and know that mom's across this country you're getting paid less simply because they're women,0.9696969696969697,19.00000,P00009092,C00693044,Democrat,TRUE,@JULIANCASTRO,"[
  ""@JULIANCASTRO""
]",FALSE,Julian,Castro,"Castro, Julian"
candidate,2019-06-26,01:12:23,2019-06-27 01:12:23.000,NBC 06-26-2019 Night 1,CASTRO,I would do several things starting with something we should have done a long time ago which is to pass the Equal Rights Amendment finally in this country.,0.0,1.0,0.0,0.0,1880,742.606,1903,748.956,i would do several things starting with something we should have done a long time ago which is to pass the equal rights amendment finally in this country,i would do several things starting with something we should've done a long time ago which is to pass the equal rights amendment finally,0.9305555555555556,19.00000,P00009092,C00693044,Democrat,TRUE,@JULIANCASTRO,"[
  ""@JULIANCASTRO""
]",FALSE,Julian,Castro,"Castro, Julian"
candidate,2019-06-26,01:12:31,2019-06-27 01:12:31.000,NBC 06-26-2019 Night 1,CASTRO,And also pursue legislation so that women are paid equal pay for equal work in this country. It's past time that we did that.,0.057,0.943,0.0,-0.1027,1905,751.046,1927,759.212,and also pursue legislation so that women are paid equal pay for equal work in this country it's past time that we did that,also for legislation so that women are paid equal pay for equal work in this country it's past time that we did that,0.9539748953974896,19.00000,P00009092,C00693044,Democrat,TRUE,@JULIANCASTRO,"[
  ""@JULIANCASTRO""
]",FALSE,Julian,Castro,"Castro, Julian"
candidate,2019-06-26,01:12:42,2019-06-27 01:12:42.000,NBC 06-26-2019 Night 1,CASTRO,And you know we have to do this. If we want to be the most prosperous nation in the 21st century we need to make sure that women are paid what they deserve.,0.0,0.811,0.189,0.7178,1934,761.982,1967,771.142,and you know we have to do this if we want to be the most prosperous nation in the 21st century we need to make sure that women are paid what they deserve,we want to be the most prosperous nation in the 21st century we need to make sure that women are paid what they deserve all right thank you said put the same question to,0.7368421052631579,19.00000,P00009092,C00693044,Democrat,TRUE,@JULIANCASTRO,"[
  ""@JULIANCASTRO""
]",FALSE,Julian,Castro,"Castro, Julian"
moderator,2019-06-26,01:12:55,2019-06-27 01:12:55.000,NBC 06-26-2019 Night 1,HOLT,All right thank you. I want to put the same question to Congresswoman Gabbard. Your thoughts on equal pay?,0.069,0.743,0.188,0.34,1977,775.002,1997,781.572,all right thank you i want to put the same question to congresswoman gabbard your thoughts on equal pay,all let's recognize the situation we're in that the american people deserve a president well put your interests ahead of the,0.44052863436123346,,,,,,,,,,,
